Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas
ELEC,"Trump Golf Links, Ferry Point - Tesla Destination",500 Hutchinson River Parkway,,Bronx,NY,10465,,  877-798-3752,E,,Public,,,,,,,8,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.8124589,-73.83447,2022-10-06,169223,2023-01-18 15:15:20 UTC,P,,,2018-08-20,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,RTS BAYTOWNE 2,Baytowne Plaza 1900 Empire Blvd,,Webster,NY,14580,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.19229,-77.49904,2023-05-15,169289,2023-05-15 00:21:58 UTC,,,,2020-11-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,The Mill at Water Mill - Tesla Supercharger,760 Montauk Highway,,Water Mill,NY,11976,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,40.911877,-72.353105,2022-10-03,169303,2022-12-01 17:40:26 UTC,P,,,2020-11-09,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,,,,,,,,
ELEC,STONY BROOK UNV ENGINEERING,Engineering Dr,,Stony Brook,NY,11790,,888-758-4389,T,2022-09-09,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.912355,-73.125968,2023-05-15,169335,2023-05-15 00:03:00 UTC,,,,2020-11-19,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,SMITHTOWN 21 PULASKI RD,21 Pulaski Rd,,Kings Park,NY,11754,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.885946,-73.258659,2023-05-15,169402,2023-05-15 00:23:44 UTC,,,,2020-11-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,"Smith Haven Mall, Lake Grove NY",2 Smith Haven Mall,,Lake Grove,NY,11755,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,40.864533,-73.127982,2023-05-15,169476,2023-05-15 01:27:09 UTC,,,,2020-11-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,MOTM DEER PARK,960 Grand Blvd,,Deer Park,NY,11729,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.761171,-73.300903,2023-05-15,169508,2023-05-15 00:23:16 UTC,,,,2020-11-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,SWL SARANAC 1.3,234 Lake Flower Ave,,Saranac Lake,NY,12983,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.32269,-74.12324,2023-05-15,169509,2023-05-15 00:23:11 UTC,,,,2020-11-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Energy Square,20 Cedar St,,Kingston,NY,12401,,845-331-2140,E,,Public,24 hours daily,,,,,,4,,,AMPUP,https://ampup.io/,200-9,41.928591,-74.004355,2022-10-11,169706,2023-02-14 15:54:11 UTC,P,,,2020-12-01,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,Imperial Parking,332-342 E 34th St,Attendant will assist in charging ||vehicle.  Parking rates apply. Inquire ||within.||,New York,NY,10016,,888-998-2546,E,,Public,,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.744011,-73.974115,2023-05-15,169851,2023-05-15 00:00:49 UTC,,,,2020-12-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,GOLDEN ARROW GOLDEN 1.2,2559 Main St,,Lake Placid,NY,12946,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.286465,-73.984314,2023-05-15,169879,2023-05-15 00:23:12 UTC,,,,2020-12-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,STATION 4TH FL MOTORGATE #1,688 Main St,,New York,NY,10044,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.764429,-73.946793,2023-05-15,169880,2023-05-15 00:23:05 UTC,,,,2020-12-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,DEMCO TRUHILTONCHARGE,3512 NY-434,,Vestal,NY,13850,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.096362,-75.987614,2023-05-15,169881,2023-05-15 00:21:32 UTC,,,,2020-12-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,854ELLICOTT 589 ELLICOTT 7,589 Ellicott St,,Buffalo,NY,14203,,888-758-4389,T,2022-09-09,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.89578,-78.868307,2023-05-15,169907,2023-05-15 00:24:23 UTC,,,,2020-12-04,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,854ELLICOTT 134 HIGH ST 6,134 High St,,Buffalo,NY,14203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.901003,-78.863841,2023-05-15,169908,2023-05-15 00:23:44 UTC,,,,2020-12-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,854ELLICOTT 134 HIGH ST 3,134 High St,,Buffalo,NY,14203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.900863,-78.86391,2023-05-15,169909,2023-05-15 00:23:45 UTC,,,,2020-12-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,854ELLICOTT 134 HIGH ST 10,134 High St,,Buffalo,NY,14203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.901008,-78.863625,2023-05-15,169910,2023-05-15 00:23:43 UTC,,,,2020-12-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BEST WESTERN PL BEST 1.1,6605 Old Collamer Rd S,,East Syracuse,NY,13057,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.090446,-76.08658,2023-05-15,169911,2023-05-15 00:23:16 UTC,,,,2020-12-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,TCR TOWNE EV STATION 3,12 California  ave,,Albany,NY,12205,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.704114,-73.81374,2023-05-15,169945,2023-05-15 00:23:58 UTC,,,,2020-12-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,TCR TOWERS EV STATION 3,422 Sand Creek Rd,,Albany,NY,12205,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.711889,-73.809738,2023-05-15,169946,2023-05-15 00:23:58 UTC,,,,2020-12-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,"Walmart 2152 - Albany, NY",141 Washington Ave. EXT,,Albany,NY,12205,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,42.69456,-73.84844,2023-05-15,169948,2023-05-15 00:40:42 UTC,,,,2020-12-05,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Simon-Simth Haven Mall,313 SMITH HAVEN MALL,,Lake Grove,NY,11755,,833-632-2778,E,,Public,24 hours daily,,,,,,1,3,,Electrify America,https://www.electrifyamerica.com/,GPS,40.86245,-73.12875,2023-05-15,169949,2023-05-15 00:41:04 UTC,,,,2020-12-05,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,LANDMARK ALBANY LANDMARK ALBANY,100 Sandidge Way,,Albany,NY,12203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.687836,-73.83313,2023-05-15,169976,2023-05-15 00:23:57 UTC,,,,2020-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,MARKET CENTER 55 RAILROAD 1.2,55 Railroad Pl,,Saratoga Springs,NY,12866,,888-758-4389,T,2022-09-09,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.08248,-73.78785,2023-05-15,170004,2023-05-15 00:23:27 UTC,,,,2020-12-09,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BROADSTCW ADK CAR WASH 1,203 Broad St,,Glens Falls,NY,12801,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.303116,-73.66215,2023-05-15,170005,2023-05-15 00:23:15 UTC,,,,2020-12-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,MOHAWK HARBOR01 STATION #2,220 Harborside  Blvd,,Schenectady,NY,12308,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.825307,-73.931165,2023-05-15,170027,2023-05-15 00:23:35 UTC,,,,2020-12-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,MOHAWK HARBOR01 STATION #1,200 Harborside Dr,,Schenectady,NY,12305,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.824279,-73.932023,2023-05-15,170028,2023-05-15 00:23:34 UTC,,,,2020-12-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,HWS COLLEGES MEDBERY LOT,311 Pulteney St,,Geneva,NY,14456,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.86009,-76.984375,2023-05-15,170029,2023-05-15 00:10:58 UTC,,,,2020-12-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,"NY DCFC RIVERHEAD, NY",1791 Old Country Rd,,Riverhead,NY,11901,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.923448,-72.703416,2023-05-15,170120,2023-05-15 00:24:06 UTC,,,,2020-12-12,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,NYC FLEET DPR_ICAHN_1_L3,10 Central Rd,,New York,NY,10035,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.792194,-73.92455,2023-05-15,170122,2023-05-15 00:17:35 UTC,,,,2020-12-12,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,CITY AMSTERDAM BRIDGE ST EV 2,55 Bridge St Bridge Street Parking Lot,,Amsterdam,NY,12010,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.934452,-74.197338,2023-05-15,170132,2023-05-15 00:23:52 UTC,,,,2020-12-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BUTCHER BLOCK BUTCHER BLOCK 1,15 Booth Dr,,Plattsburgh,NY,12901,,888-758-4389,T,2022-09-09,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.69712,-73.498215,2023-05-15,170148,2023-05-15 00:23:56 UTC,,,,2020-12-15,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,The St. Regis,Two East 55th Street,,New York,NY,10022,,800-663-5633,E,,Public,,,,,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,40.761397,-73.974612,2023-05-14,170181,2023-05-14 23:57:53 UTC,,,,2015-10-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,
ELEC,MAIN ST CW MAIN STREET 1,3665 Main St,,Warrensburg,NY,12885,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.488052,-73.761925,2023-05-15,170194,2023-05-15 00:23:20 UTC,,,,2020-12-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,ERIE COUNTY ECC STATION 1,Oak St,,Buffalo,NY,14203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.883036,-78.871288,2023-05-15,170240,2023-05-15 00:22:12 UTC,,,,2020-12-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,ERIE COUNTY STATION ONE,6205 Main St,,Buffalo,NY,14221,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.960476,-78.720009,2023-05-15,170241,2023-05-15 00:22:11 UTC,,,,2020-12-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,ERIE COUNTY STATION TWO,4205 Main St,,Buffalo,NY,14221,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.960529,-78.720001,2023-05-15,170242,2023-05-15 00:22:11 UTC,,,,2020-12-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,MOTM WOODBURY,150 Crossways Park Dr. West,,Woodbury,NY,11797,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.807074,-73.488735,2023-05-15,170244,2023-05-15 00:10:57 UTC,,,,2020-12-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,"Town of East Hampton/Montauk, NY",70 South Euclid Ave,,Montauk,NY,11954,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,41.03591,-71.94349,2023-05-15,170247,2023-05-15 00:41:23 UTC,,,,2020-12-17,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,SHG FAIRFIELD 1.4,21 Big Boom Rd,,Queensbury,NY,12804,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.295708,-73.67628,2023-05-15,170293,2023-05-15 00:24:09 UTC,,,,2020-12-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,"Sam's Club 6428 (Medford, NY)",2950 Horseblock Rd,,Medford,NY,11933,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,40.8262,-72.99042,2023-05-15,170300,2023-05-15 00:40:34 UTC,,,,2020-12-18,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,DENNY’S / RED ROOF INN,100 Marginal Rd.,,Herkimer,NY,13350,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,43.01881,-74.99188,2023-05-15,170367,2023-05-15 00:40:22 UTC,,,,2020-12-18,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,2 WEST AVE 2 WEST 1.2,2 West Ave,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.084293,-73.803055,2023-05-15,170398,2023-05-15 00:24:01 UTC,,,,2020-12-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Riverhead Town Center - Tesla Supercharger,1761 Old Country Road,,Riverhead,NY,11901,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,40.923424,-72.703538,2022-10-03,170430,2022-12-01 17:40:26 UTC,P,,,2020-12-14,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,,,,,,,,
ELEC,"Montauk, NY - Tesla Supercharger",70 South Euclid Avenue,,Montauk,NY,11954,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,41.036062,-71.943509,2022-10-03,170431,2022-12-01 17:40:26 UTC,P,,,2020-12-14,,,,,TESLA,US,,,,Public,,public,,,PARKING_LOT,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,,,,,,,,
ELEC,233 LAKE AVE GROVE 1.5,233 Lake Ave,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.08541,-73.76571,2023-05-15,170449,2023-05-15 00:24:09 UTC,,,,2020-12-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,FEHBOCES FEH BOCES,23 Huskie Ln,,Malone,NY,12953,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.841328,-74.28194,2023-05-15,170502,2023-05-15 00:24:13 UTC,,,,2020-12-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,OLYMPIC SPORTS  SPORTS 3,Bob Run Rd,,Lake Placid,NY,12946,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.220365,-73.923881,2023-05-15,170503,2023-05-15 00:24:12 UTC,,,,2020-12-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,EVolve NY - Schroon Lake - Sunoco,1567 U.S. 9,,Schroon Lake,NY,12870,,914-287-4200,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,43.869511,-73.752705,2022-07-12,170565,2023-02-14 15:54:11 UTC,P,,,2020-12-21,,,,,J1772,US,,,,Public,,public,,,GAS_STATION,,,,,,,FREE,,,,,,,,,,false,,,,,,,
ELEC,COMFORT- CHARGE STATION 1,4054 ny-9l,,Lake George,NY,12845,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.41186,-73.70845,2023-05-15,170683,2023-05-15 00:23:59 UTC,,,,2020-12-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,"NY DCFC FISHKILL, NY",21 Westage Dr,,Fishkill,NY,12524,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.526606,-73.89475,2023-05-15,170742,2023-05-15 00:24:18 UTC,,,,2021-01-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,WHITEFACE MT WHITEFACE 2,Unnamed Road,,Wilmington,NY,12997,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.359129,-73.858775,2023-05-15,170743,2023-05-15 00:24:18 UTC,,,,2021-01-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,WHITEFACE MT WHITEFACE 1,5021 Route 86,,Wilmington,NY,12997,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.359205,-73.858698,2023-05-15,170744,2023-05-15 00:24:18 UTC,,,,2021-01-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,DHL - Long Island City,230-19 Rockaway Blvd,,Jamaica,NY,11413,,,E,,Private,,,,,,,60,,,POWERFLEX,https://www.powerflex.com,GPS,40.651931,-73.758355,2023-01-10,171165,2023-02-14 15:54:11 UTC,P,,,2019-05-17,,,,,J1772,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BA PLAZA BA PLAZA 1,1 Northwestern Blvd,,Albany,NY,12211,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.745924,-73.821006,2023-05-15,171197,2023-05-15 00:24:16 UTC,,,,2021-01-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,SSCCA SSCC - 02,37 High Rock Ave,,Saratoga Springs,NY,12866,,888-758-4389,T,2023-05-12,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.084467,-73.782677,2023-05-15,171216,2023-05-15 00:24:24 UTC,,,,2021-01-09,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,69 COLLIER ST STATION 2,7 Hawley St,,Binghamton,NY,13901,,888-758-4389,T,2022-09-09,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.097795,-75.914004,2023-05-15,171217,2023-05-15 00:24:23 UTC,,,,2021-01-09,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BETHLEHEM EV ELM PARK PUBLIC,261 Elm Ave,,Delmar,NY,12054,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.599927,-73.839915,2023-05-15,171218,2023-05-15 00:23:40 UTC,,,,2021-01-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BETHLEHEM EV ELM PARK PUBGW,261 Elm Ave,,Delmar,NY,12054,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.599942,-73.839959,2023-05-15,171219,2023-05-15 00:23:40 UTC,,,,2021-01-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,SYLVAN BEACH SPENCER AVE,6938 Main St,,Blossvale,NY,13308,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.197199,-75.728611,2023-05-15,171230,2023-05-15 00:23:56 UTC,,,,2021-01-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,SYLVAN BEACH SUNSET PARK,1 Canal St,,Blossvale,NY,13308,,888-758-4389,T,2022-09-09,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.194434,-75.731126,2023-05-15,171231,2023-05-15 00:23:56 UTC,,,,2021-01-10,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,DCEC - N DEPOT DCEC #1,7 Depot St,,Delhi,NY,13753,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.271027,-74.919526,2023-05-15,171241,2023-05-15 00:24:00 UTC,,,,2021-01-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,SUNY BUFFALO PARKER 5,185 Hayes Rd,,Buffalo,NY,14214,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.951204,-78.822398,2023-05-15,171282,2023-05-15 00:24:23 UTC,,,,2021-01-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,SPRINGVALLEYAPT 1.1,92 High Rock Ave,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.085278,-73.78067,2023-05-15,171309,2023-05-15 00:21:39 UTC,,,,2021-01-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,
